,geometry,centroid,centroid_x,centroid_y,zone_label
309,"POLYGON ((-73.962153534945 40.705559114686075, -73.95209302532261 40.70546822192017, -73.9519729890159 40.713124328672976, -73.96203465054913 40.71321524584692, -73.962153534945 40.705559114686075))",POINT (-73.95706355035111 40.70934180085608),-73.95706355035111,40.70934180085608,103
310,"POLYGON ((-73.96203465054913 40.71321524584692, -73.9519729890159 40.713124328672976, -73.95185290656197 40.72078042494581, -73.96191572044873 40.72087136653331, -73.96203465054913 40.71321524584692))",POINT (-73.9569440670363 40.716997914593904),-73.9569440670363,40.716997914593904,104
311,"POLYGON ((-73.96191572044873 40.72087136653331, -73.95185290656197 40.72078042494581, -73.95173277794076 40.72843651073814, -73.9617967446239 40.72852747674474, -73.96191572044873 40.72087136653331))",POINT (-73.95682453778565 40.72465401785428),-73.95682453778565,40.72465401785428,105
312,"POLYGON ((-73.9617967446239 40.72852747674474, -73.95173277794076 40.72843651073814, -73.95161260313213 40.73609258604943, -73.9616777230547 40.736183576480634, -73.9617967446239 40.72852747674474))",POINT (-73.95670496257911 40.73231011063662),-73.95670496257911,40.73231011063662,106
313,"POLYGON ((-73.9616777230547 40.736183576480634, -73.95161260313213 40.73609258604943, -73.95149238211596 40.743748650879155, -73.96155865572122 40.74383966574051, -73.9616777230547 40.736183576480634))",POINT (-73.95658534139665 40.73996619294045),-73.95658534139665,40.73996619294045,107
314,"POLYGON ((-73.96155865572122 40.74383966574051, -73.95149238211596 40.743748650879155, -73.95137211487213 40.751404705226754, -73.9614395426035 40.751495744523794, -73.96155865572122 40.74383966574051))",POINT (-73.95646567421828 40.74762226476521),-73.95646567421828,40.74762226476521,108
315,"POLYGON ((-73.9614395426035 40.751495744523794, -73.95137211487213 40.751404705226754, -73.95125180138045 40.75906074909172, -73.9613203836816 40.75915181282999, -73.9614395426035 40.751495744523794))",POINT (-73.95634596102391 40.75527832611034),-73.95634596102391,40.75527832611034,109
316,"POLYGON ((-73.9613203836816 40.75915181282999, -73.95125180138045 40.75906074909172, -73.95113144162079 40.766716782473495, -73.96120117893553 40.76680787065852, -73.9613203836816 40.75915181282999))",POINT (-73.9562262017935 40.762934376975345),-73.9562262017935,40.762934376975345,110
317,"POLYGON ((-73.96120117893553 40.76680787065852, -73.95113144162079 40.766716782473495, -73.95101103557295 40.774372805371556, -73.9610819283453 40.7744639180089, -73.96120117893553 40.76680787065852))",POINT (-73.95610639650698 40.770590417359685),-73.95610639650698,40.770590417359685,111
318,"POLYGON ((-73.9610819283453 40.7744639180089, -73.95101103557295 40.774372805371556, -73.95089058321676 40.782028817785374, -73.96096263189092 40.78211995488057, -73.9610819283453 40.7744639180089))",POINT (-73.95598654514423 40.7782464472628),-73.95598654514423,40.7782464472628,112
319,"POLYGON ((-73.96096263189092 40.78211995488057, -73.95089058321676 40.782028817785374, -73.950770084532 40.789684819714424, -73.9608432895524 40.78977598127302, -73.96096263189092 40.78211995488057))",POINT (-73.9558666476852 40.7859024666842),-73.9558666476852,40.7859024666842,113
320,"POLYGON ((-73.9608432895524 40.78977598127302, -73.950770084532 40.789684819714424, -73.95064953949846 40.79734081115816, -73.96072390130969 40.79743199718569, -73.9608432895524 40.78977598127302))",POINT (-73.95574670410974 40.79355847562334),-73.95574670410974,40.79355847562334,114
321,"POLYGON ((-73.96072390130969 40.79743199718569, -73.95064953949846 40.79734081115816, -73.95052894809591 40.80499679211604, -73.96060446714279 40.805088002618106, -73.96072390130969 40.79743199718569))",POINT (-73.95562671439774 40.80121447407968),-73.95562671439774,40.80121447407968,115
322,"POLYGON ((-73.96060446714279 40.805088002618106, -73.95052894809591 40.80499679211604, -73.9504083103041 40.81265276258757, -73.96048498703162 40.81274399756968, -73.96060446714279 40.805088002618106))",POINT (-73.95550667852905 40.80887046205269),-73.95550667852905,40.80887046205269,116
323,"POLYGON ((-73.96048498703162 40.81274399756968, -73.9504083103041 40.81265276258757, -73.9502876261028 40.820308722572186, -73.96036546095613 40.82039998203994, -73.96048498703162 40.81274399756968))",POINT (-73.95538659648352 40.816526439541846),-73.95538659648352,40.816526439541846,117
324,"POLYGON ((-73.96036546095613 40.82039998203994, -73.9502876261028 40.820308722572186, -73.95016689547174 40.82796467206936, -73.96024588889624 40.82805595602831, -73.96036546095613 40.82039998203994))",POINT (-73.95526646824099 40.824182406546626),-73.95526646824099,40.824182406546626,118
330,"POLYGON ((-73.95317127876928 40.63656278963546, -73.94312116240296 40.63647124184558, -73.94300039260314 40.64412741830049, -73.95305165688497 40.644218990683676, -73.95317127876928 40.63656278963546))",POINT (-73.94808612306706 40.6403451830139),-73.94808612306706,40.6403451830139,119
331,"POLYGON ((-73.95305165688497 40.644218990683676, -73.94300039260314 40.64412741830049, -73.94287957639553 40.65178358427477, -73.95293198903377 40.65187518125678, -73.95305165688497 40.644218990683676))",POINT (-73.94796590413077 40.648001366546104),-73.94796590413077,40.648001366546104,120
332,"POLYGON ((-73.95293198903377 40.65187518125678, -73.94287957639553 40.65178358427477, -73.94275871375996 40.65943973976783, -73.95281227519571 40.65953136135425, -73.95293198903377 40.65187518125678))",POINT (-73.94784563899707 40.655657539600156),-73.94784563899707,40.655657539600156,121
333,"POLYGON ((-73.95281227519571 40.65953136135425, -73.94275871375996 40.65943973976783, -73.94263780467618 40.66709588477915, -73.9526925153508 40.66718753097552, -73.95281227519571 40.65953136135425))",POINT (-73.94772532764593 40.66331370217553),-73.94772532764593,40.66331370217553,122
334,"POLYGON ((-73.9526925153508 40.66718753097552, -73.94263780467618 40.66709588477915, -73.94251684912406 40.67475201930819, -73.95257270947904 40.67484369012007, -73.9526925153508 40.66718753097552))",POINT (-73.94760497005718 40.670969854271654),-73.94760497005718,40.670969854271654,123
335,"POLYGON ((-73.95257270947904 40.67484369012007, -73.94251684912406 40.67475201930819, -73.94239584708335 40.68240814335438, -73.95245285756037 40.68249983878736, -73.95257270947904 40.67484369012007))",POINT (-73.9474845662108 40.678625995888005),-73.9474845662108,40.678625995888005,124
336,"POLYGON ((-73.95245285756037 40.68249983878736, -73.94239584708335 40.68240814335438, -73.94227479853382 40.69006425691721, -73.95233295957479 40.69015597697682, -73.95245285756037 40.68249983878736))",POINT (-73.94736411608659 40.68628212702404),-73.94736411608659,40.68628212702404,125
337,"POLYGON ((-73.95233295957479 40.69015597697682, -73.94227479853382 40.69006425691721, -73.94215370345523 40.69772035999612, -73.95221301550222 40.69781210468794, -73.95233295957479 40.69015597697682))",POINT (-73.94724361966445 40.69393824767922),-73.94724361966445,40.69393824767922,126
338,"POLYGON ((-73.95221301550222 40.69781210468794, -73.94215370345523 40.69772035999612, -73.94203256182733 40.70537645259056, -73.95209302532261 40.70546822192017, -73.95221301550222 40.69781210468794))",POINT (-73.9471230769242 40.70159435785299),-73.9471230769242,40.70159435785299,127
339,"POLYGON ((-73.95209302532261 40.70546822192017, -73.94203256182733 40.70537645259056, -73.94191137362985 40.71303253470001, -73.9519729890159 40.713124328672976, -73.95209302532261 40.70546822192017))",POINT (-73.94700248784568 40.70925045754483),-73.94700248784568,40.70925045754483,128
340,"POLYGON ((-73.9519729890159 40.713124328672976, -73.94191137362985 40.71303253470001, -73.94179013884253 40.7206886063239, -73.95185290656197 40.72078042494581, -73.9519729890159 40.713124328672976))",POINT (-73.94688185240874 40.716906546754196),-73.94688185240874,40.716906546754196,129
341,"POLYGON ((-73.95185290656197 40.72078042494581, -73.94179013884253 40.7206886063239, -73.94166885744505 40.72834466746173, -73.95173277794076 40.72843651073814, -73.95185290656197 40.72078042494581))",POINT (-73.94676117059318 40.72456262548052),-73.94676117059318,40.72456262548052,130
342,"POLYGON ((-73.95173277794076 40.72843651073814, -73.94166885744505 40.72834466746173, -73.94154752941711 40.73600071811291, -73.95161260313213 40.73609258604943, -73.95173277794076 40.72843651073814))",POINT (-73.9466404423788 40.732218693723304),-73.9466404423788,40.732218693723304,131
343,"POLYGON ((-73.95161260313213 40.73609258604943, -73.94154752941711 40.73600071811291, -73.9414261547384 40.743656758276956, -73.95149238211596 40.743748650879155, -73.95161260313213 40.73609258604943))",POINT (-73.94651966774535 40.739874751482),-73.94651966774535,40.739874751482,132
344,"POLYGON ((-73.95149238211596 40.743748650879155, -73.9414261547384 40.743656758276956, -73.94130473338858 40.75131278795328, -73.95137211487213 40.751404705226754, -73.95149238211596 40.743748650879155))",POINT (-73.94639884667262 40.74753079875604),-73.94639884667262,40.74753079875604,133
345,"POLYGON ((-73.95137211487213 40.751404705226754, -73.94130473338858 40.75131278795328, -73.9411832653473 40.75896880714138, -73.95125180138045 40.75906074909172, -73.95137211487213 40.751404705226754))",POINT (-73.9462779791404 40.75518683554492),-73.9462779791404,40.75518683554492,134
348,"POLYGON ((-73.95101103557295 40.774372805371556, -73.94094018910897 40.7742808140507, -73.94081858087115 40.78193680177087, -73.95089058321676 40.782028817785374, -73.95101103557295 40.774372805371556))",POINT (-73.94591509758396 40.778154882995196),-73.94591509758396,40.778154882995196,135
349,"POLYGON ((-73.95089058321676 40.782028817785374, -73.94081858087115 40.78193680177087, -73.94069692586037 40.78959277900066, -73.950770084532 40.789684819714424, -73.95089058321676 40.782028817785374))",POINT (-73.94579404401098 40.785810877838045),-73.94579404401098,40.785810877838045,136
350,"POLYGON ((-73.950770084532 40.789684819714424, -73.94069692586037 40.78959277900066, -73.94057522405622 40.797248745739516, -73.95064953949846 40.79734081115816, -73.950770084532 40.789684819714424))",POINT (-73.94567294387707 40.79346686219306),-73.94567294387707,40.79346686219306,137
351,"POLYGON ((-73.95064953949846 40.79734081115816, -73.94057522405622 40.797248745739516, -73.94045347543828 40.80490470198694, -73.95052894809591 40.80499679211604, -73.95064953949846 40.79734081115816))",POINT (-73.94555179716195 40.8011228360597),-73.94555179716195,40.8011228360597,138
352,"POLYGON ((-73.95052894809591 40.80499679211604, -73.94045347543828 40.80490470198694, -73.9403316799861 40.81256064774237, -73.9504083103041 40.81265276258757, -73.95052894809591 40.80499679211604))",POINT (-73.94543060384524 40.80877879943743),-73.94543060384524,40.80877879943743,139
353,"POLYGON ((-73.9504083103041 40.81265276258757, -73.9403316799861 40.81256064774237, -73.94020983767926 40.820216583005305, -73.9502876261028 40.820308722572186, -73.9504083103041 40.81265276258757))",POINT (-73.94530936390663 40.816434752325726),-73.94530936390663,40.816434752325726,140
354,"POLYGON ((-73.9502876261028 40.820308722572186, -73.94020983767926 40.820216583005305, -73.94008794849728 40.82787250777518, -73.95016689547174 40.82796467206936, -73.9502876261028 40.820308722572186))",POINT (-73.94518807732575 40.82409069472404),-73.94518807732575,40.82409069472404,141
355,"POLYGON ((-73.95016689547174 40.82796467206936, -73.94008794849728 40.82787250777518, -73.93996601241967 40.835528422051475, -73.9500461183906 40.83562061107861, -73.95016689547174 40.82796467206936))",POINT (-73.94506674408223 40.831746626631876),-73.94506674408223,40.831746626631876,142
356,"POLYGON ((-73.9500461183906 40.83562061107861, -73.93996601241967 40.835528422051475, -73.93984402942597 40.84318432583366, -73.94992529483912 40.84327653959936, -73.9500461183906 40.83562061107861))",POINT (-73.94494536415566 40.83940254804868),-73.94494536415566,40.83940254804868,143
357,"POLYGON ((-73.94992529483912 40.84327653959936, -73.93984402942597 40.84318432583366, -73.93972199949566 40.85084021912121, -73.94980442479701 40.85093245763108, -73.94992529483912 40.84327653959936))",POINT (-73.94482393752565 40.84705845897392),-73.94482393752565,40.84705845897392,144
360,"POLYGON ((-73.94312116240296 40.63647124184558, -73.93307109242426 40.63637881961916, -73.93294917472913 40.644034971245944, -73.94300039260314 40.64412741830049, -73.94312116240296 40.63647124184558))",POINT (-73.93803545594572 40.64025318564976),-73.93803545594572,40.64025318564976,145
361,"POLYGON ((-73.94300039260314 40.64412741830049, -73.93294917472913 40.644034971245944, -73.93282721018528 40.65169111238648, -73.94287957639553 40.65178358427477, -73.94300039260314 40.64412741830049))",POINT (-73.93791408888353 40.64790934446847),-73.93791408888353,40.64790934446847,146
362,"POLYGON ((-73.94287957639553 40.65178358427477, -73.93282721018528 40.65169111238648, -73.93270519877234 40.65934724304021, -73.94275871375996 40.65943973976783, -73.94287957639553 40.65178358427477))",POINT (-73.93779267518295 40.65556549280344),-73.93779267518295,40.65556549280344,147
363,"POLYGON ((-73.94275871375996 40.65943973976783, -73.93270519877234 40.65934724304021, -73.93258314046994 40.66700336320658, -73.94263780467618 40.66709588477915, -73.94275871375996 40.65943973976783))",POINT (-73.9376712148237 40.66322163065413),-73.9376712148237,40.66322163065413,148
364,"POLYGON ((-73.94263780467618 40.66709588477915, -73.93258314046994 40.66700336320658, -73.93246103525767 40.67465947288505, -73.94251684912406 40.67475201930819, -73.94263780467618 40.66709588477915))",POINT (-73.93754970778548 40.67087775802002),-73.93754970778548,40.67087775802002,149
365,"POLYGON ((-73.94251684912406 40.67475201930819, -73.93246103525767 40.67465947288505, -73.93233888311514 40.68231557207506, -73.94239584708335 40.68240814335438, -73.94251684912406 40.67475201930819))",POINT (-73.93742815404799 40.67853387490053),-73.93742815404799,40.67853387490053,150
366,"POLYGON ((-73.94239584708335 40.68240814335438, -73.93233888311514 40.68231557207506, -73.9322166840219 40.68997166077608, -73.94227479853382 40.69006425691721, -73.94239584708335 40.68240814335438))",POINT (-73.93730655359089 40.68618998129514),-73.93730655359089,40.68618998129514,151
367,"POLYGON ((-73.94227479853382 40.69006425691721, -73.9322166840219 40.68997166077608, -73.93209443795755 40.69762773898757, -73.94215370345523 40.69772035999612, -73.94227479853382 40.69006425691721))",POINT (-73.93718490639385 40.693846077203304),-73.93718490639385,40.693846077203304,152
368,"POLYGON ((-73.94215370345523 40.69772035999612, -73.93209443795755 40.69762773898757, -73.93197214490162 40.70528380670896, -73.94203256182733 40.70537645259056, -73.94215370345523 40.69772035999612))",POINT (-73.93706321243658 40.70150216262446),-73.93706321243658,40.70150216262446,153
369,"POLYGON ((-73.94203256182733 40.70537645259056, -73.93197214490162 40.70528380670896, -73.93184980483367 40.71293986393973, -73.94191137362985 40.71303253470001, -73.94203256182733 40.70537645259056))",POINT (-73.9369414716987 40.70915823755809),-73.9369414716987,40.70915823755809,154
